reporting_month,sales_month,platform,country,artist_name,release_title,upc,track_title,isrc,quantity,unit_price,revenue,currency,sales_type
2025-01,2025-01,Facebook and Instagram,United States,Neon Sky,City Reflections,6342160733751,Neon Rain,US-AMR-25-00124,9102,0.0015,13.65,USD,Creation
2025-01,2025-01,Apple Music,United States,Electric Avenue,Night Drive,9805009788208,After Hours Drive,US-AMR-25-00090,2628,0.0103,27.07,USD,Stream
2025-01,2025-01,TikTok,Australia,Crystal Beats,Pulse Reactor,5098393010312,Pulse Reactor,US-AMR-25-00051,774,0.0012,0.93,USD,Creation
2025-03,2025-03,Spotify,Spain,Wild Horizon,Wild Frontier,1182449353486,Frontier Dreams,US-AMR-25-00111,2752,0.0044,12.11,USD,Stream
2025-03,2025-03,YouTube Official Content,United States,John Legend,Smooth Horizons,1615594078169,Smooth Sailing,US-AMR-25-00014,4130,0.0043,17.76,USD,Stream
2025-02,2025-02,YouTube UGC,Hungary,Wild Horizon,Endless Journey,2784980841249,Journey’s End,US-AMR-25-00106,808,0.001,0.81,USD,Creation
2025-01,2025-01,Spotify,United Kingdom,Neon Sky,Skyline Echoes,8262045053317,Urban Echo,US-AMR-25-00121,12967,0.0059,76.51,USD,Stream
2025-01,2025-01,YouTube Official Content,Italy,Crystal Beats,Synthetic Waves,4893252880959,Synth Tide,US-AMR-25-00053,1338,0.0034,4.55,USD,Stream
2025-02,2025-02,Apple Music,United States,Electric Avenue,Night Drive,9805009788208,Midnight Highway,US-AMR-25-00088,5789,0.0102,59.05,USD,Stream
2025-02,2025-02,Spotify,United States,Crystal Beats,Pulse Reactor,5098393010312,Pulse Reactor,US-AMR-25-00051,3394,0.0063,21.38,USD,Stream
2025-02,2025-02,Spotify,United States,Wild Horizon,Dust & Freedom,9091699854358,Sunset Journey,US-AMR-25-00096,2183,0.0061,13.32,USD,Stream
2025-01,2025-01,Spotify,United States,Neon Sky,Skyline Echoes,8262045053317,Urban Echo,US-AMR-25-00121,9376,0.0061,57.19,USD,Stream
2025-02,2025-02,TikTok,South Korea,Wild Horizon,Ride or Die,1183842513545,Ride or Die,US-AMR-25-00100,837,0.0011,0.92,USD,Creation
2025-03,2025-03,Pandora,United States,Amy Winters,Whispering Winds,3056413953768,Horizon Whisper,US-AMR-25-00036,7608,0.0073,55.54,USD,Stream
2025-01,2025-01,Apple Music,Jamaica,Neon Sky,Starlight Parade,4330365414584,Starlight Parade,US-AMR-25-00128,4356,0.007,30.49,USD,Stream
2025-02,2025-02,Apple Music,Germany,Midnight Echo,Shadow Symphony,7376311656674,Dark Harmony,US-AMR-25-00077,9191,0.011,101.1,USD,Stream
2025-01,2025-01,Apple Music,United States,Midnight Echo,Echoes in the Dark,518347382999,Moonlit Shadows,US-AMR-25-00073,1945,0.0105,20.42,USD,Stream
2025-01,2025-01,YouTube Official Content,United States,Wild Horizon,Dust & Freedom,9091699854358,Desert Ride,US-AMR-25-00092,3341,0.0047,15.7,USD,Stream
2025-03,2025-03,Apple Music,United States,John Legend,The Legend Continues,1849593103410,Final Encore,US-AMR-25-00022,9173,0.0107,98.15,USD,Stream
2025-01,2025-01,Spotify,Morocco,Neon Sky,Starlight Parade,4330365414584,Starlight Parade,US-AMR-25-00128,5934,0.0038,22.55,USD,Stream
2025-03,2025-03,Spotify,Italy,Amy Winters,Twilight Melodies,7242388496966,Twilight Symphony,US-AMR-25-00039,5482,0.0042,23.02,USD,Stream
2025-01,2025-01,Spotify,United States,Midnight Echo,Nocturnal Whispers,6247317810807,Moonlit Voice,US-AMR-25-00078,11612,0.0059,68.51,USD,Stream
2025-03,2025-03,Facebook and Instagram,United States,Crystal Beats,Neon Hearts,7015430391171,Neon Hearts,US-AMR-25-00052,2207,0.0014,3.09,USD,Creation
2025-01,2025-01,Apple Music,United States,Wild Horizon,Burning Miles,7401640052429,Burning Miles,US-AMR-25-00099,946,0.0103,9.74,USD,Stream
2025-02,2025-02,YouTube Official Content,Indonesia,Neon Sky,City Reflections,6342160733751,Starlight Parade,US-AMR-25-00128,4675,0.0029,13.56,USD,Stream
2025-03,2025-03,Spotify,United States,Neon Sky,Lights of Tomorrow,7868011280599,Skyline Radiance,US-AMR-25-00117,5274,0.006,31.64,USD,Stream
2025-02,2025-02,Apple Music,Egypt,Amy Winters,Twilight Melodies,7242388496966,Sunset Serenade,US-AMR-25-00040,4099,0.0071,29.1,USD,Stream
2025-01,2025-01,Spotify,United States,Wild Horizon,Ride or Die,1183842513545,Ride or Die,US-AMR-25-00100,1650,0.0063,10.39,USD,Stream
2025-03,2025-03,Spotify,Netherlands,Crystal Beats,Pulse Reactor,5098393010312,Pulse Reactor,US-AMR-25-00051,255,0.0052,1.33,USD,Stream
2025-01,2025-01,Apple Music,Australia,John Legend,Gentle Touch,3164752553416,Gentle Touch,US-AMR-25-00012,1099,0.0108,11.87,USD,Stream
2025-01,2025-01,Deezer,France,Midnight Echo,Echoes in the Dark,518347382999,Dark Echo,US-AMR-25-00066,1739,0.0052,9.04,USD,Stream
2025-02,2025-02,Spotify,United States,Amy Winters,Autumn Leaves,1669784801846,September Song,US-AMR-25-00041,3213,0.006,19.28,USD,Stream
2025-01,2025-01,YouTube Official Content,New Zealand,John Legend,Gentle Touch,3164752553416,Gentle Touch,US-AMR-25-00012,249,0.0034,0.85,USD,Stream
2025-03,2025-03,Deezer,United Kingdom,John Legend,Smooth Horizons,1615594078169,Ocean Breeze,US-AMR-25-00013,17556,0.0062,108.85,USD,Stream
2025-01,2025-01,Apple Music,Sweden,Neon Sky,Starlight Parade,4330365414584,Starlight Parade,US-AMR-25-00128,2088,0.0094,19.63,USD,Stream
2025-03,2025-03,Apple Music,France,Wild Horizon,Burning Miles,7401640052429,Burning Miles,US-AMR-25-00099,724,0.0094,6.81,USD,Stream
2025-01,2025-01,Spotify,Indonesia,Wild Horizon,Roadside Ballads,3462475107993,Highway Song,US-AMR-25-00102,94,0.004,0.38,USD,Stream
2025-02,2025-02,Apple Music,Japan,Amy Winters,Frozen Tears,5328710122696,Frozen Tears,US-AMR-25-00037,3845,0.0109,41.91,USD,Stream
2025-02,2025-02,YouTube Official Content,Germany,John Legend,Gentle Touch,3164752553416,Gentle Touch,US-AMR-25-00012,2484,0.0045,11.18,USD,Stream
2025-02,2025-02,Apple Music,Spain,Wild Horizon,Burning Miles,7401640052429,Burning Miles,US-AMR-25-00099,1238,0.0079,9.78,USD,Stream
2025-02,2025-02,Spotify,Germany,John Legend,Legacy of Soul,9283276483505,Harmony’s End,US-AMR-25-00027,6693,0.0057,38.15,USD,Stream
2025-02,2025-02,YouTube Official Content,Spain,Crystal Beats,Digital Dreams,5146270482810,Pulse Shift,US-AMR-25-00049,844,0.0032,2.7,USD,Stream
2025-01,2025-01,YouTube UGC,Poland,Neon Sky,Starlight Parade,4330365414584,Starlight Parade,US-AMR-25-00128,712,0.0011,0.78,USD,Creation
2025-03,2025-03,TikTok,United States,Crystal Beats,Pulse Reactor,5098393010312,Pulse Reactor,US-AMR-25-00051,387,0.0012,0.46,USD,Creation
2025-02,2025-02,TikTok,Sweden,Wild Horizon,Burning Miles,7401640052429,Burning Miles,US-AMR-25-00099,453,0.001,0.45,USD,Creation
2025-02,2025-02,YouTube Official Content,Israel,Midnight Echo,Nocturnal Whispers,6247317810807,Moonlit Voice,US-AMR-25-00078,3229,0.0032,10.33,USD,Stream
2025-01,2025-01,YouTube Official Content,United States,Crystal Beats,Neon Hearts,7015430391171,Neon Hearts,US-AMR-25-00052,4378,0.0047,20.58,USD,Stream
2025-02,2025-02,Apple Music,Argentina,John Legend,Gentle Touch,3164752553416,Gentle Touch,US-AMR-25-00012,2923,0.0056,16.37,USD,Stream
2025-02,2025-02,Pandora,United States,Neon Sky,Starlight Parade,4330365414584,Starlight Parade,US-AMR-25-00128,5294,0.0074,39.18,USD,Stream
2025-03,2025-03,Soundcloud,Australia,Midnight Echo,Nocturnal Whispers,6247317810807,Moonlit Voice,US-AMR-25-00078,10446,0.0046,48.05,USD,Stream
2025-01,2025-01,Spotify,France,Neon Sky,Skyline Echoes,8262045053317,City Pulse,US-AMR-25-00122,1756,0.0051,8.96,USD,Stream
2025-03,2025-03,Qobuz,France,Wild Horizon,Roadside Ballads,3462475107993,Highway Song,US-AMR-25-00102,1286,0.0053,6.82,USD,Stream
2025-03,2025-03,Spotify,United States,Neon Sky,City Reflections,6342160733751,Reflected Lights,US-AMR-25-00126,10333,0.006,62.0,USD,Stream
2025-01,2025-01,Tidal,United States,Electric Avenue,Voltage Highway,6474687234302,Thunder Ride,US-AMR-25-00084,3368,0.0086,28.96,USD,Stream
2025-01,2025-01,Spotify,Turkey,Wild Horizon,Roadside Ballads,3462475107993,Countryside Tales,US-AMR-25-00101,2186,0.0033,7.21,USD,Stream
2025-01,2025-01,YouTube Official Content,Other,Wild Horizon,Burning Miles,7401640052429,Burning Miles,US-AMR-25-00099,310,0.0031,0.96,USD,Stream
2025-03,2025-03,Pandora,United States,John Legend,Blue Moon Serenade,1043321819608,Gentle Breeze,US-AMR-25-00004,10073,0.0076,76.55,USD,Stream
2025-01,2025-01,Spotify,United States,Amy Winters,Whispering Winds,3056413953768,Soft Echoes,US-AMR-25-00033,2916,0.0058,16.91,USD,Stream
2025-03,2025-03,Spotify,Netherlands,Electric Avenue,Voltage Highway,6474687234302,Road to Energy,US-AMR-25-00082,4751,0.0053,25.18,USD,Stream
2025-03,2025-03,Apple Music,Sweden,Midnight Echo,Shadow Symphony,7376311656674,Shadow Waltz,US-AMR-25-00076,2598,0.0093,24.16,USD,Stream
2025-02,2025-02,Apple Music,United Kingdom,Wild Horizon,Burning Miles,7401640052429,Burning Miles,US-AMR-25-00099,574,0.0103,5.91,USD,Stream
2025-03,2025-03,Deezer,Sweden,Neon Sky,Skyline Echoes,8262045053317,Skyline Dreams,US-AMR-25-00123,773,0.0052,4.02,USD,Stream
2025-02,2025-02,Apple Music,Germany,Amy Winters,Frozen Tears,5328710122696,Frozen Tears,US-AMR-25-00037,10874,0.0108,117.44,USD,Stream
2025-03,2025-03,Spotify,Israel,Crystal Beats,Pulse Reactor,5098393010312,Pulse Reactor,US-AMR-25-00051,4802,0.0044,21.13,USD,Stream
2025-01,2025-01,Spotify,Brazil,Wild Horizon,Roadside Ballads,3462475107993,Countryside Tales,US-AMR-25-00101,2534,0.0031,7.86,USD,Stream
2025-03,2025-03,TikTok,Peru,John Legend,Blue Moon Serenade,1043321819608,Sky High,US-AMR-25-00001,6837,0.0008,5.47,USD,Creation
2025-03,2025-03,Spotify,Other,Crystal Beats,Bassline Revolution,1822782489632,Underground Pulse,US-AMR-25-00058,852,0.0042,3.58,USD,Stream
2025-02,2025-02,YouTube UGC,United Arab Emirates,Neon Sky,City Reflections,6342160733751,Reflected Lights,US-AMR-25-00126,6973,0.001,6.97,USD,Creation
2025-01,2025-01,Facebook and Instagram,United States,Neon Sky,Neon Rain,5869232260256,Neon Rain,US-AMR-25-00124,6650,0.0015,9.97,USD,Creation
2025-03,2025-03,Apple Music,United States,Midnight Echo,Echoes in the Dark,518347382999,Midnight Reflection,US-AMR-25-00067,2893,0.0108,31.24,USD,Stream
2025-02,2025-02,YouTube Official Content,United States,Wild Horizon,Endless Journey,2784980841249,Journey’s End,US-AMR-25-00106,5098,0.0044,22.43,USD,Stream
2025-01,2025-01,Spotify,Switzerland,Wild Horizon,Endless Journey,2784980841249,Journey’s End,US-AMR-25-00106,1492,0.0059,8.8,USD,Stream
2025-01,2025-01,Spotify,United States,Crystal Beats,Pulse Reactor,5098393010312,Pulse Reactor,US-AMR-25-00051,6355,0.0063,40.04,USD,Stream
2025-03,2025-03,Spotify,Ukraine,Wild Horizon,Roadside Ballads,3462475107993,Countryside Tales,US-AMR-25-00101,2053,0.004,8.21,USD,Stream
2025-02,2025-02,Apple Music,Australia,Neon Sky,City Reflections,6342160733751,Starlight Parade,US-AMR-25-00128,9681,0.0102,98.75,USD,Stream
2025-02,2025-02,YouTube Official Content,United States,Electric Avenue,Voltage Highway,6474687234302,High Voltage,US-AMR-25-00081,766,0.0046,3.52,USD,Stream
2025-02,2025-02,Apple Music,United States,John Legend,Blue Moon Serenade,1043321819608,Gentle Breeze,US-AMR-25-00004,10086,0.011,110.95,USD,Stream
2025-02,2025-02,Spotify,Poland,John Legend,Legacy of Soul,9283276483505,Legacy Anthem,US-AMR-25-00024,12320,0.0045,55.44,USD,Stream
2025-03,2025-03,Apple Music,United States,Wild Horizon,Dust & Freedom,9091699854358,Dusty Echoes,US-AMR-25-00093,1118,0.01,11.18,USD,Stream
2025-02,2025-02,Pandora,United States,John Legend,Smooth Horizons,1615594078169,Timeless Love,US-AMR-25-00011,1903,0.0078,14.84,USD,Stream
2025-02,2025-02,YouTube Official Content,New Zealand,John Legend,Legacy of Soul,9283276483505,Soulful Journey,US-AMR-25-00023,4854,0.0033,16.02,USD,Stream
2025-02,2025-02,TikTok,United States,John Legend,Blue Moon Serenade,1043321819608,Midnight Whisper,US-AMR-25-00006,1091,0.0012,1.31,USD,Creation
2025-03,2025-03,Deezer,Brazil,Midnight Echo,Shadow Symphony,7376311656674,Phantom Melody,US-AMR-25-00075,5254,0.0031,16.29,USD,Stream
2025-03,2025-03,YouTube Official Content,Spain,Midnight Echo,Moonlit Shadows,1326773602609,Moonlit Shadows,US-AMR-25-00073,1047,0.0034,3.56,USD,Stream
2025-03,2025-03,Apple Music,Japan,Midnight Echo,Moonlit Shadows,1326773602609,Moonlit Shadows,US-AMR-25-00073,1994,0.011,21.93,USD,Stream
2025-02,2025-02,Apple Music,Philippines,Electric Avenue,Electric Sunrise,8121913619393,Electric Sunrise,US-AMR-25-00091,4770,0.0072,34.34,USD,Stream
2025-01,2025-01,YouTube Official Content,Netherlands,Midnight Echo,Echoes in the Dark,518347382999,Dark Echo,US-AMR-25-00066,2367,0.0039,9.23,USD,Stream
2025-02,2025-02,YouTube Official Content,Argentina,Midnight Echo,Moonlit Shadows,1326773602609,Moonlit Shadows,US-AMR-25-00073,1228,0.0024,2.95,USD,Stream
2025-02,2025-02,Apple Music,United Kingdom,Neon Sky,Skyline Echoes,8262045053317,Skyline Dreams,US-AMR-25-00123,4201,0.0103,43.27,USD,Stream
2025-01,2025-01,Apple Music,United Kingdom,Crystal Beats,Crystal Energy,8346578713310,Neon Hearts,US-AMR-25-00052,2135,0.0104,22.2,USD,Stream
2025-01,2025-01,Qobuz,France,Wild Horizon,Burning Miles,7401640052429,Burning Miles,US-AMR-25-00099,121,0.0052,0.63,USD,Stream
2025-01,2025-01,Spotify,France,Neon Sky,Starlight Parade,4330365414584,Starlight Parade,US-AMR-25-00128,7356,0.0051,37.52,USD,Stream
2025-01,2025-01,Spotify,Canada,Wild Horizon,Roadside Ballads,3462475107993,Countryside Tales,US-AMR-25-00101,3052,0.0059,18.01,USD,Stream
2025-03,2025-03,YouTube UGC,United States,Amy Winters,Frozen Tears,5328710122696,Frozen Tears,US-AMR-25-00037,7588,0.0015,11.38,USD,Creation
2025-03,2025-03,Apple Music,United Kingdom,Amy Winters,Frozen Tears,5328710122696,Frozen Tears,US-AMR-25-00037,1685,0.011,18.54,USD,Stream
2025-01,2025-01,Deezer,United Kingdom,John Legend,Smooth Horizons,1615594078169,Smooth Sailing,US-AMR-25-00014,6862,0.0057,39.11,USD,Stream
2025-03,2025-03,Apple Music,United States,Crystal Beats,Pulse Reactor,5098393010312,Pulse Reactor,US-AMR-25-00051,1029,0.0101,10.39,USD,Stream
2025-03,2025-03,Spotify,Italy,Wild Horizon,Dust & Freedom,9091699854358,Sunset Journey,US-AMR-25-00096,1262,0.0046,5.81,USD,Stream
2025-03,2025-03,Facebook and Instagram,United States,Amy Winters,Twilight Melodies,7242388496966,Twilight Symphony,US-AMR-25-00039,6578,0.0014,9.21,USD,Creation
2025-02,2025-02,Spotify,Netherlands,John Legend,Legacy of Soul,9283276483505,Echoing Memories,US-AMR-25-00026,3088,0.0053,16.37,USD,Stream
2025-01,2025-01,Deezer,Mexico,Crystal Beats,Crystal Energy,8346578713310,Neon Hearts,US-AMR-25-00052,268,0.0032,0.86,USD,Stream
2025-02,2025-02,Pandora,United States,John Legend,Legacy of Soul,9283276483505,Velvet Soul,US-AMR-25-00028,2424,0.0075,18.18,USD,Stream
2025-01,2025-01,Spotify,Mexico,Neon Sky,City Reflections,6342160733751,Mirror Streets,US-AMR-25-00125,4844,0.0033,15.99,USD,Stream
2025-02,2025-02,Spotify,United Kingdom,Wild Horizon,Dust & Freedom,9091699854358,Wild Escape,US-AMR-25-00097,1489,0.0061,9.08,USD,Stream
2025-02,2025-02,YouTube Official Content,Belgium,Wild Horizon,Burning Miles,7401640052429,Burning Miles,US-AMR-25-00099,124,0.0033,0.41,USD,Stream
2025-01,2025-01,Soundcloud,Germany,Midnight Echo,Moonlit Shadows,1326773602609,Moonlit Shadows,US-AMR-25-00073,4309,0.0045,19.39,USD,Stream
2025-02,2025-02,Spotify,Belgium,John Legend,The Legend Continues,1849593103410,Melody Keeper,US-AMR-25-00021,2607,0.0042,10.95,USD,Stream
2025-02,2025-02,Apple Music,United States,Neon Sky,Skyline Echoes,8262045053317,Skyline Dreams,US-AMR-25-00123,4507,0.0109,49.13,USD,Stream
2025-02,2025-02,Tidal,United States,Neon Sky,Starlight Parade,4330365414584,Starlight Parade,US-AMR-25-00128,6525,0.0092,60.03,USD,Stream
2025-03,2025-03,YouTube Official Content,Netherlands,Wild Horizon,Wild Frontier,1182449353486,Brave Escape,US-AMR-25-00112,3385,0.004,13.54,USD,Stream
2025-03,2025-03,Spotify,United States,John Legend,The Legend Continues,1849593103410,Final Encore,US-AMR-25-00022,14553,0.0061,88.77,USD,Stream
2025-01,2025-01,YouTube Official Content,Ireland,John Legend,Timeless Love,7940265423516,Timeless Love,US-AMR-25-00011,5405,0.0038,20.54,USD,Stream
2025-01,2025-01,Spotify,Australia,Neon Sky,Starlight Parade,4330365414584,Starlight Parade,US-AMR-25-00128,6552,0.0058,38.0,USD,Stream
2025-03,2025-03,Apple Music,United Kingdom,Neon Sky,City Reflections,6342160733751,Neon Rain,US-AMR-25-00124,7697,0.0101,77.74,USD,Stream
2025-01,2025-01,Spotify,Germany,Crystal Beats,Synthetic Waves,4893252880959,Synth Tide,US-AMR-25-00053,1384,0.0062,8.58,USD,Stream
2025-03,2025-03,Spotify,Australia,Neon Sky,Neon Rain,5869232260256,Neon Rain,US-AMR-25-00124,8392,0.0061,51.19,USD,Stream
2025-01,2025-01,Apple Music,United States,Electric Avenue,Voltage Highway,6474687234302,Final Discharge,US-AMR-25-00087,3046,0.0102,31.07,USD,Stream
2025-03,2025-03,KKBOX,Japan,Wild Horizon,Ride or Die,1183842513545,Ride or Die,US-AMR-25-00100,683,0.0044,3.01,USD,Stream
2025-02,2025-02,YouTube Official Content,China,John Legend,Late Night Grooves,133890838634,Nightfall Serenade,US-AMR-25-00009,7251,0.0031,22.48,USD,Stream
2025-03,2025-03,YouTube UGC,United States,Wild Horizon,Endless Journey,2784980841249,Horizon Quest,US-AMR-25-00105,2743,0.0015,4.11,USD,Creation
2025-02,2025-02,Apple Music,United Kingdom,Midnight Echo,Echoes in the Dark,518347382999,Silent Echoes,US-AMR-25-00069,1840,0.01,18.4,USD,Stream
2025-01,2025-01,Deezer,South Korea,Amy Winters,Frozen Tears,5328710122696,Frozen Tears,US-AMR-25-00037,175,0.005,0.88,USD,Stream
2025-03,2025-03,YouTube UGC,Mexico,John Legend,Blue Moon Serenade,1043321819608,Moonlight Reflection,US-AMR-25-00002,1657,0.0008,1.33,USD,Creation
2025-03,2025-03,Apple Music,United Kingdom,Amy Winters,Autumn Leaves,1669784801846,Autumn Dreams,US-AMR-25-00043,3634,0.0103,37.43,USD,Stream
2025-01,2025-01,Apple Music,Morocco,Crystal Beats,Bassline Revolution,1822782489632,Final Bassline,US-AMR-25-00062,4712,0.0069,32.51,USD,Stream
2025-03,2025-03,Deezer,Romania,Crystal Beats,Synthetic Waves,4893252880959,Wave Rider,US-AMR-25-00055,1567,0.0039,6.11,USD,Stream
2025-01,2025-01,Apple Music,Japan,Crystal Beats,Crystal Energy,8346578713310,Energy Flow,US-AMR-25-00064,2066,0.011,22.73,USD,Stream
2025-02,2025-02,Pandora,United States,Midnight Echo,Shadow Symphony,7376311656674,Phantom Melody,US-AMR-25-00075,3105,0.0079,24.53,USD,Stream
2025-02,2025-02,Deezer,Poland,Crystal Beats,Bassline Revolution,1822782489632,Pulse Reactor,US-AMR-25-00051,3496,0.0043,15.03,USD,Stream
2025-01,2025-01,Spotify,United Kingdom,Crystal Beats,Pulse Reactor,5098393010312,Pulse Reactor,US-AMR-25-00051,669,0.0062,4.15,USD,Stream
2025-01,2025-01,Deezer,Brazil,Wild Horizon,Burning Miles,7401640052429,Burning Miles,US-AMR-25-00099,450,0.0031,1.4,USD,Stream
2025-02,2025-02,Deezer,Other,Amy Winters,Frozen Tears,5328710122696,Frozen Tears,US-AMR-25-00037,3409,0.004,13.64,USD,Stream
2025-01,2025-01,Deezer,Brazil,Wild Horizon,Dust & Freedom,9091699854358,Wild Escape,US-AMR-25-00097,316,0.0031,0.98,USD,Stream
2025-01,2025-01,Apple Music,United States,Crystal Beats,Pulse Reactor,5098393010312,Pulse Reactor,US-AMR-25-00051,2636,0.0103,27.15,USD,Stream
2025-01,2025-01,Apple Music,United States,Wild Horizon,Dust & Freedom,9091699854358,Final Frontier,US-AMR-25-00098,231,0.0106,2.45,USD,Stream
2025-02,2025-02,Spotify,United States,John Legend,Gentle Touch,3164752553416,Gentle Touch,US-AMR-25-00012,2694,0.006,16.16,USD,Stream
2025-02,2025-02,Apple Music,United Kingdom,Neon Sky,Lights of Tomorrow,7868011280599,Final Glow,US-AMR-25-00119,5504,0.0109,59.99,USD,Stream
2025-03,2025-03,Deezer,Brazil,Electric Avenue,Voltage Highway,6474687234302,Lightning Strikes,US-AMR-25-00085,1476,0.0033,4.87,USD,Stream
2025-03,2025-03,Spotify,Canada,Crystal Beats,Pulse Reactor,5098393010312,Pulse Reactor,US-AMR-25-00051,7269,0.0059,42.89,USD,Stream
2025-02,2025-02,Spotify,Canada,Neon Sky,Lights of Tomorrow,7868011280599,Neon Dawn,US-AMR-25-00115,533,0.0057,3.04,USD,Stream
2025-02,2025-02,Apple Music,Australia,Crystal Beats,Bassline Revolution,1822782489632,Revolution Groove,US-AMR-25-00057,7395,0.0103,76.17,USD,Stream
2025-02,2025-02,Spotify,Germany,Midnight Echo,Echoes in the Dark,518347382999,Silent Echoes,US-AMR-25-00069,362,0.0058,2.1,USD,Stream
2025-02,2025-02,Apple Music,Germany,Midnight Echo,Silent Screams,106513338729,Silent Screams,US-AMR-25-00074,9645,0.0108,104.17,USD,Stream
2025-02,2025-02,YouTube Official Content,Netherlands,John Legend,The Legend Continues,1849593103410,Golden Ballad,US-AMR-25-00018,2693,0.0038,10.23,USD,Stream
2025-01,2025-01,Pandora,United States,Crystal Beats,Synthetic Waves,4893252880959,Synth Tide,US-AMR-25-00053,1199,0.0075,8.99,USD,Stream
2025-03,2025-03,Spotify,Brazil,Wild Horizon,Burning Miles,7401640052429,Burning Miles,US-AMR-25-00099,795,0.003,2.39,USD,Stream
2025-01,2025-01,YouTube UGC,United States,John Legend,The Legend Continues,1849593103410,Rising Star,US-AMR-25-00017,151,0.0014,0.21,USD,Creation
